1399,-2406,-2021,-1559,-1719,-3260,-734,-1770,
1637,-1055,-753,-1648,-3409,-3222,-1612,-5559,
1757,1010,-1257,-2249,-2870,-2162,-1782,-5818,
-4263,-4062,-5906,-7044,-7311,-3263,-4331,-8955,
-5362,-5282,-8467,-7608,-8086,-5044,-5337,-7736,
1006,248,-1171,-672,-393,445,1991,-426,
-68,-569,-1152,-1387,-595,449,3457,2304,
-3386,-2987,-7012,-5671,-4583,-2756,-543,-1234,
-234,83,-5065,-3648,-2508,1420,2356,1903,
679,253,-6596,-3713,-2784,44,945,3813,
1898,721,-5177,-3497,-1131,-1825,649,3020,
145,-593,-3750,-6287,-4383,-4184,-1392,1454,
-971,-1155,-5720,-8285,-7159,-6352,-4400,1504,
4176,3749,1905,-359,644,-783,1153,6438,
3436,3081,4239,1990,2313,1223,1767,8011,
1703,949,4089,979,1974,910,2113,9166,
906,550,5353,2264,2312,3032,4914,8130,
-2116,-2513,2813,816,-262,3257,3040,3072,
-2953,-4211,1865,-687,-825,-174,-338,-370,
-2530,-4073,20,-264,-509,-1563,-1703,-984,
-2155,-4560,2627,1623,579,-227,837,-880,
-3519,-5960,4999,2654,1175,-825,-188,-2363,
-2702,-3940,6052,4020,2214,-1280,-3355,-2623,
1294,688,9391,7653,6875,5038,1471,-880,
1822,1798,7957,8941,9439,7458,6374,-168,
888,1692,8012,9191,9699,8096,10262,-731,
4062,5820,10412,10913,10981,11915,14864,826,
3885,5386,5031,7556,7817,9704,13019,2557,
1251,1666,-1423,876,2487,3101,6259,1277,
690,731,-4591,-1607,24,-787,921,-1486,
5286,4147,-217,2366,3025,1964,2451,-727,
4415,3101,-2027,22,291,-246,-426,-554,
246,-256,-9059,-5484,-5095,-10039,-8373,-1730,
-872,-339,-6680,-4086,-5296,-8024,-9396,-310,
-1864,-608,-5489,-1215,-3431,-3387,-6737,1036,
-3457,-2679,-5530,-882,-1917,-2483,-4842,-803,
-6348,-5575,-6037,-3851,-4737,-4801,-6879,-2835,
-5332,-4436,-3093,-1652,-3683,-3679,-8181,-2459,
-2117,-1676,3154,3079,820,3141,-4369,-861,
860,363,3648,4467,2710,4672,-1784,288,
-1959,-3426,286,813,-1241,-350,-1261,278,
-2362,-3721,162,-714,-4116,-4206,-1746,240,
1831,1727,2566,3396,80,-2210,-92,2000,
1590,1331,1026,2899,374,-3265,1621,652,
-18,-76,-3352,419,-748,-6727,950,-548,
-417,96,-2555,800,462,-8108,1541,-27,
1660,2339,932,2245,2259,-4856,2672,2366,
466,1523,-1909,-1506,-235,-4909,53,-330,
-2636,-1080,-4400,-4907,-3082,-5593,-949,-4285,
-177,941,-2872,-3117,-1347,-4063,-1657,-6372,
5139,5374,3409,2483,4536,1499,2826,-6019,
3558,4619,3419,1506,3001,936,2504,-4936,
-323,1576,-1258,-2035,-1469,-2089,-2329,-1594,
101,1251,503,-874,-148,-564,-4358,1974,
-849,-391,-1454,-1270,-259,-47,-6371,5871,
-1866,-1821,1325,-853,-9,4097,-3156,11718,
-2634,-2412,4906,386,115,7770,-426,13488,
-6305,-6117,26,-4175,-4880,871,-6979,4634,
-4270,-4737,113,-4366,-4930,-1633,-8495,-452,
-1035,-1839,1971,-1385,-1814,347,-4791,-888,
-1891,-3265,2862,-1458,-1553,691,-2062,-5542,
-816,-1886,-463,-2158,-2231,1454,-1955,-9763,
2441,1504,-515,-877,-809,2312,-1442,-7822,
3723,2116,4057,1759,2151,4420,1658,-3072,
3517,2082,2433,2634,4687,5160,1846,-4242,
4009,2504,2600,3163,4852,4256,4393,-4924,
5968,4583,6017,5331,5694,4366,8094,2209,
2619,2182,5329,4573,4480,3521,7324,6661,
-2182,-1983,-93,380,137,1022,4432,7348,
-3427,-3336,-4005,-1019,-3832,-1841,3758,6330,
-1172,-1995,-812,2067,-2199,336,8781,9813,
-3595,-4626,-38,26,-4288,-419,6055,8542,
-2489,-2999,-897,-389,-4109,50,2776,2584,
2080,990,706,2343,-1491,3601,4589,1781,
2759,1944,1522,3286,-899,6141,5829,2793,
2761,2100,5610,4253,1223,7512,6131,1490,
2531,2159,5017,1814,-484,3925,2236,-3824,
836,1415,2191,-848,-3238,-2091,-2419,-8710,
2136,2609,5606,1526,-131,-1850,-1050,-7019,
3456,2808,7060,4591,3365,3872,2029,-5153,
4291,3169,8636,6631,5553,7923,5300,-4975,
2482,2552,3649,3411,2271,3078,2897,-5596,
3357,3904,2577,4179,2218,5139,2480,-1791,
4830,4552,4996,7136,4745,9864,4635,3766,
3939,3206,450,5468,4723,4196,2014,3209,
1791,1309,-2262,2751,2965,66,330,3525,
-46,-148,-2418,1042,474,937,240,5169,
-3838,-3799,-4947,-2236,-2577,-3826,-7308,2168,
-5694,-4805,-7139,-4261,-2728,-5716,-10596,271,
-8220,-6408,-11488,-7234,-4965,-7452,-9504,1156,
-6837,-4667,-5590,-4318,-3512,-5565,-5007,4137,
-5442,-3087,-340,-855,-937,-4774,-4998,4637,
-4316,-1892,-16,-235,404,-5297,-5255,5297,
-4485,-1718,-1544,-1114,-330,-4651,-2665,5670,
-4588,-2266,-2356,-1069,-965,-5554,-4545,2560,
-303,-196,2967,2143,2990,-1818,-2032,-215,
-1350,-1579,417,-1255,-698,-1921,-3161,-2194,
-2382,-2193,-2618,-4420,-4452,-3762,-3965,-270,
304,-876,1107,-2364,-2459,-2732,-3542,-2728,
3534,721,3413,207,-15,1428,-1319,-5506,
492,-2675,1489,-2563,-2775,1624,-10,-5957,
-3592,-5436,-2681,-7093,-7016,-5178,-3171,-8933,
-759,-2070,-2745,-5334,-4713,-2930,-2529,-7362,
1664,-163,-1613,-2934,-2195,2741,-331,-4041,
-1504,-3044,-5800,-4694,-3942,-712,-2313,-7152,
936,-355,-2805,-1212,-198,95,4124,-3815,
1459,-129,-1496,320,472,3250,8596,271,
2126,469,-360,1121,1193,5278,6523,458,
-127,-1514,-1481,-689,-488,2967,2790,-2523,
-603,-1874,-2377,492,1281,2670,4625,428,
572,-1356,1825,2466,3119,5146,7193,7085,
-997,-1970,3013,646,1506,1493,1720,6594,
-2047,-2094,1731,-1135,-166,-3703,-3652,937,
-2131,-2303,986,-1842,-1110,-5471,-4059,-839,
-1114,-1479,-168,-2534,-1548,-7455,-4380,308,
287,174,713,-3161,-1505,-7980,-3991,-1182,
-149,312,-751,-4935,-4065,-10375,-6144,-5306,
373,1004,-746,-3763,-2963,-8025,-6388,-6581,
-1468,-1228,-1444,-4250,-2889,-6356,-6044,-3964,
-3736,-3890,-4304,-5337,-4907,-5390,-5576,-3852,
57,-666,3317,-15,-210,1539,311,-3090,
515,227,5142,470,107,3794,2272,1171,
-2328,-1556,-1047,-3542,-3425,344,136,3791,
1049,2542,-28,-544,717,5762,2149,5121,
4627,5964,1832,2428,4728,8747,3084,5954,
4267,5841,3185,3273,7247,9382,5286,5234,
1291,3885,-1388,881,4345,9353,1731,3758,
-190,1763,-4969,-1362,-474,5913,-5786,1382,
-2030,-1402,-5271,-3679,-3673,-292,-9868,-1993,
63,37,-4164,-1957,-1448,1707,-5918,-1286,
174,-26,-2428,-2097,-2160,2035,-3703,-5012,
-2112,-1683,-3931,-4046,-3949,-3955,-6922,-7363,
978,1914,1435,52,696,-752,-2380,-1425,
3122,3856,4887,2781,4144,1989,2493,-160,
440,1037,902,968,3212,-1735,2132,-2554,
551,818,2632,2383,3398,-387,5607,1163,
-1481,-1634,1920,-386,-1269,-564,5080,796,
-1518,-1622,337,-1797,-2313,-2318,3030,-3352,
89,433,208,-271,264,-397,3768,-5612,
-1173,-163,-2253,-1603,-2680,-5088,1331,-7832,
-1089,192,320,-649,-2895,-6255,1270,-8595,
-1606,631,549,77,-750,-5419,550,-7188,
-2681,526,-1252,-1270,-839,-7996,-1671,-4949,
-2365,521,-1981,-1868,-1312,-6399,-1399,352,
-2189,-58,-1085,259,327,-823,2108,8708,
-2764,-1261,-527,726,1708,3613,7382,14628,
-3804,-1684,-4933,-2996,-503,474,2798,13507,
-3758,-1115,-8470,-4149,-1565,-2034,-2194,11344,
-4217,-2994,-8763,-3265,-1723,1033,-3029,12668,
-5033,-5728,-9782,-4435,-3493,-32,-5001,7722,
-4999,-6470,-7301,-4561,-4156,-3494,-6786,1693,
-4393,-5675,-5712,-4213,-5259,-4073,-7653,-1044,
-2389,-4186,-1600,-2117,-4073,-1864,-6637,-2587,
-1967,-3848,527,-1100,-2231,-1701,-4494,-4056,
-1024,-1444,1043,798,1170,-214,147,-3861,
3562,3888,6219,5701,6439,4708,5489,-1460,
506,708,3152,1944,1677,3072,2086,1005,
-386,243,1813,-265,-450,-391,447,2074,
2909,4752,4538,3569,4385,936,198,-3070,
945,2731,2594,3140,3812,1467,-819,-4827,
-198,-207,4006,1355,1497,345,2552,-1764,
-173,755,4618,1419,1429,-1596,747,-6625,
1333,2984,5628,2440,3320,-1468,1099,-7701,
-635,283,2350,-925,-495,-3433,1274,-1798,
-2309,-2670,-1465,-3810,-3984,-5032,-989,-812,
2241,809,2816,-1531,-949,-2397,1800,-1407,
1689,840,-23,-3344,-2455,-2933,417,-2240,
-988,-2269,-4943,-5324,-5122,-506,-1467,-2926,
1390,-435,-4210,-2588,-2195,1582,-1489,-3835,
2901,1504,-1933,1116,2643,4081,962,-7448,
498,574,797,2440,3490,5394,2932,-9008,
-3778,-2255,-2385,-781,-1187,-884,-1424,-8967,
-2013,-599,-890,-66,-169,194,-257,-5071,
-304,603,2208,1912,1995,2578,175,-2755,
-2907,-2730,228,293,878,-1783,-3159,-1920,
-828,-1187,2106,1518,1577,-1591,-1580,2106,
3832,2933,5670,5201,4658,-391,-972,3869,
3053,1672,4478,4050,4006,-2764,-5499,1978,
2888,1626,3327,3622,4203,-2177,-6025,3177,
2843,983,1429,3040,3764,-1798,-2569,3315,
1902,-255,2947,2064,1928,-126,789,3848,
-1271,-2062,747,-656,-1536,966,-811,7403,
-3722,-2974,-1640,-2643,-4343,-411,-3429,4956,
-3251,-2317,-2181,-2417,-4714,-1406,-1183,2358,
1413,2024,1207,2758,-115,3041,5291,5599,
2298,2975,2455,3571,611,4658,6080,6325,
1937,3327,60,943,-853,1861,2361,1954,
2175,3778,-765,277,-618,-1040,602,897,
349,1551,-4218,-1389,-2504,-905,249,2770,
2088,2809,-2165,1491,1455,3148,3550,8150,
-515,282,-1249,-542,-606,-588,2394,6529,
-2127,-570,-1588,-1179,-2532,-2181,1153,1966,
-2686,-712,-546,511,-130,1459,2886,1965,
-2666,-818,2349,1527,1410,3406,4208,2391,
-2004,-726,5621,2151,2476,3431,4512,-763,
-3311,-2066,5701,847,733,1442,2943,-5164,
-4506,-3040,2502,-1118,-1563,-3361,-1772,-5067,
-1342,-496,5006,1140,769,-423,1888,4443,
848,1221,4641,2173,578,3185,3780,8568,
-202,-534,16,753,-743,-1553,496,2668,
718,-131,762,1776,810,877,2492,2897,
791,-96,-892,-784,-2918,2128,2241,7704,
122,-1123,-3162,-4705,-5661,-3079,-5593,1059,
-96,-1447,-6518,-6211,-5838,-9265,-13192,-10450,
905,-1043,-6700,-5453,-4332,-6298,-8042,-9273,
444,-1643,-3890,-5491,-4244,-2610,-3339,-5729,
2689,1654,-1794,-3004,-2437,-3811,-5241,-7439,
2850,2147,-806,-937,-993,-1356,-4952,-7955,
3132,2465,235,1868,1315,5557,1104,-3708,
3830,2950,2740,3579,2879,6274,3700,437,
3018,1751,5100,2938,544,3219,1590,2817,
2641,2408,4159,2842,86,2395,746,3334,
1460,857,3353,893,-671,-601,186,2940,
-2023,-3190,694,-1958,-3069,-5387,-3260,312,
1084,-339,2914,2312,1552,-4475,-1538,2537,
2149,1124,4302,3448,3378,450,2441,5210,
-1338,-1508,-249,-1167,-1295,-1815,-1300,169,
-522,-165,-130,-1173,-589,-135,-2330,1613,
158,864,-537,1112,-431,2476,367,6123,
-390,406,-1311,3356,27,4572,2828,4670,
-2278,-1238,-1509,1214,-1117,3292,2390,-1261,
-2229,-486,1116,1137,-1297,1601,3832,-1243,
-3538,-1595,2339,1825,-558,2264,5543,1722,
-6076,-4874,-908,-1451,-3287,-819,1091,-849,
-3517,-2998,2069,-1115,-1222,-851,2537,-3853,
-6043,-5484,-387,-5535,-5070,-2437,1535,-7047,
-5815,-5487,-4105,-6877,-6311,-5423,-2177,-6597,
-5026,-5365,-6192,-6692,-6732,-6455,-5416,-6602,
-2560,-2052,-6517,-4519,-2948,-3075,-3186,-4905,
-2105,-2003,-5524,-3037,516,1034,2290,-1115,
-3820,-4117,-3276,-1249,378,1646,4579,3994,
-4851,-3877,-2380,773,535,-4,2041,6454,
-4393,-2781,-684,1176,846,2225,1986,5825,
-6513,-6540,-2656,-2325,-2920,-1049,-845,328,
-4017,-5075,2771,1403,764,-2132,480,-719,
-1380,-2575,6827,3611,2201,-114,1273,-1797,
-4275,-6884,2003,-2615,-3365,-2280,-4873,-9490,
-4748,-7387,1890,-3855,-2303,-1628,-5900,-13030,
-5239,-6965,1306,-2541,-1276,-819,-5251,-9305,
-8686,-10673,-1543,-5687,-5412,-2109,-7394,-7276,
-11404,-12708,-3656,-8345,-9411,-2712,-7196,-3817,
-11183,-10361,-3988,-7665,-8716,-4154,-7210,-1291,
-8544,-8185,-1334,-5100,-6321,-3165,-7653,-790,
-6609,-6731,-1320,-4094,-5992,-1337,-5300,1155,
-3881,-4241,2137,-283,-512,2903,1368,4672,
-4651,-4650,4274,723,861,5154,5666,3169,
-3762,-2768,4267,1646,1132,4620,4976,1648,
-3107,-1979,2893,2087,1921,4335,4792,3959,
-4729,-3422,-3072,337,793,1054,2022,1827,
-4081,-3159,-3888,1121,2846,720,2894,-1644,
-4266,-3513,-4262,-832,521,-2636,-283,-5189,
-4744,-4206,-6163,-3190,-2233,-6883,-5342,-4752,
-5357,-4830,-5140,-3718,-2009,-4072,-3941,-4034,
-4490,-3321,-4952,-2656,-720,-771,-1697,-4393,
-1027,-104,-1434,499,1608,335,1514,358,
979,1092,469,2179,2726,2373,4596,4348,
626,1070,-2006,87,1318,2435,2547,5487,
600,2006,-3431,-1499,-468,1089,319,4734,
4039,4607,-865,1335,1657,1085,543,5375,
4360,3421,-160,3,596,-768,-1585,2351,
5132,4920,831,-1054,-931,-2832,-3518,-2449,
7721,9320,2853,1737,1756,-2817,-4428,-1107,
11431,12244,4670,5005,5479,-3227,-3960,1296,
10906,10403,588,4498,4253,-3809,-4857,140,
13401,12439,3423,7391,7370,1090,-1049,2114,
13836,13825,6213,8710,10031,4509,1469,3991,
6274,7315,-901,2323,2979,1821,-2713,68,
3447,3545,-4526,-1639,-2065,3296,-2854,-3445,
4480,3928,-3116,-457,-615,5990,-1797,-3977,
3990,3186,-1026,-239,1485,4653,-895,-3865,
3495,2735,-2259,-2213,-234,-582,26,-4552,
5271,3926,-1268,-2478,-1287,-2237,-971,-5521,
10132,8852,6208,2486,4802,3312,3124,319,
10022,9953,5517,3704,7388,2642,5224,2550,
6670,7128,2883,1131,3850,-123,7632,1874,
9091,9744,7074,2865,2986,5581,12521,5435,
9041,10608,7607,4109,4519,6374,9224,5805,
6416,8597,5769,2951,3841,1877,4996,3172,
4911,6570,2664,1168,633,1934,3555,-289,
6238,6817,5541,3439,2540,7085,6144,-876,
5030,5637,6038,3190,2676,5108,3693,-750,
1421,2477,2642,-216,-1653,-654,-1587,-1760,
-480,621,669,-2137,-4404,-4784,-3938,-4781,
3096,3766,695,202,-1614,-3272,-2511,-4269,
4215,4106,3868,3291,1253,-331,2298,1009,
2461,2093,1935,2197,-1457,-2776,3033,1141,
2013,1978,-4036,167,-3301,-8159,-2396,-2066,
3101,2876,-4419,861,-2379,-2820,264,895,
745,593,-7125,-78,-2779,-1385,-199,2100,
-3343,-4430,-7829,-2517,-4680,-5810,-5382,-2226,
-4360,-5533,-7953,-4685,-6088,-7179,-9240,-5049,
-794,-1229,-5924,-2506,-2635,-472,-8343,-3873,
-528,-1227,-1437,-1428,-1626,225,-8954,-2487,
-125,-1833,-735,-1506,-1986,-2653,-10394,-3685,
5019,2893,5312,3758,3981,992,-3063,-2208,
5112,4612,7338,4838,4459,1652,673,-2191,
1242,1592,4501,1748,171,-2958,-3157,-3986,
-850,-519,4099,562,-1106,-4151,-4126,-5817,
-1167,-88,1769,1448,98,-6295,-5132,-7908,
-1650,-544,3494,2315,711,-3562,-157,-4771,
-2834,-2128,3887,1102,-1718,1087,3926,-319,
-7909,-7374,-2271,-5993,-9420,-7330,-4576,-4473,
-7890,-7725,-1548,-5778,-7032,-5984,-3980,-3348,
-3541,-3741,-248,-631,-167,2485,4136,1374,
-4065,-5115,-1426,-1155,-842,1979,5233,1305,
-5503,-6237,-3646,-3440,-2385,-800,1514,1057,
-1983,-2095,-2979,-1528,331,1467,1718,6206,
1359,1337,913,3344,4937,5290,5539,11549,
-3293,-3314,-6722,-1146,-197,-709,-271,8260,
-4061,-4192,-6298,-2603,-1671,-1205,-297,6267,
-3792,-3185,-2071,-1253,-20,-3156,-1101,7593,
-3855,-2385,-3168,-516,859,-6603,-3207,5784,
-3449,-1916,-2044,170,777,-764,1862,5513,
-3017,-2452,-2433,-1391,-1148,1786,2635,7610,
-1922,-2172,23,-42,655,3099,3704,7748,
-411,-282,3896,2757,3018,6093,7763,8275,
-513,-455,1758,1640,995,7795,9937,7034,
846,0,1032,-23,1011,6153,6577,2670,
2441,1519,495,464,2368,2423,2767,2625,
3577,2113,4367,2596,4690,3925,7607,2595,
1279,-501,4054,-507,1378,2903,5219,-1313,
-1748,-3161,-1691,-6632,-4142,-1566,-4084,-5547,
-1595,-2826,-2161,-6066,-3443,-1887,-3548,-4376,
-1591,-2484,-2682,-4556,-2389,-3594,-2477,-4829,
-240,-1685,745,-2336,-1003,-161,-1011,-8264,
-217,-867,-1388,-2315,-2028,-586,-1001,-9666,
826,1817,-2290,-311,115,-3964,-2016,-6258,
-1059,-371,-1988,-1070,-1805,-5657,-5014,-5401,
-4740,-4311,-6437,-4465,-5637,-6781,-8714,-5371,
-3980,-2957,-6107,-3243,-2811,-5468,-5467,-1227,
-4816,-3237,-6511,-4014,-3097,-4929,-5021,1291,
-4923,-3097,-5809,-4545,-3308,-2824,-8486,-429,
-3532,-2389,-3715,-2811,-1293,1334,-8689,-2435,
-4248,-3822,-5810,-2558,-2083,1598,-8330,-5076,
-1552,-1678,-2009,795,1742,2744,-2002,-1135,
-1632,-2517,-1373,363,1154,2059,-1578,-582,
-3939,-4828,-4813,-2631,-2939,-1003,-5915,-6456,
-1509,-2442,-2064,-675,-594,259,-2741,-5288,
791,-161,210,1960,2622,2472,659,-1777,
647,-641,3511,3709,4271,6854,6652,-27,
-957,-2003,3785,468,-380,4813,3957,-3335,
1335,305,5492,-667,-1332,-971,97,-3719,
2996,1929,8258,807,1349,576,3247,-1255,
3704,2448,5554,215,2910,2789,5509,-1952,
5851,4649,6908,1596,5325,702,6353,-482,
5047,5795,8118,2609,5231,-3147,4158,618,
3357,5625,5686,3637,6147,-349,5679,4727,
2354,4727,2903,4835,7596,3468,8741,8791,
-515,2777,-1625,2834,4022,-1696,4944,5293,
-552,2861,1668,3700,2466,416,5682,1624,
-4282,-855,-3324,-883,-3182,-3,2733,-550,
-7533,-3210,-10349,-6141,-8115,-4762,-3366,-524,
-5614,-921,-6698,-3809,-6655,-3702,-2744,2342,
-6425,-2195,-4906,-3922,-7876,-4265,-4279,557,
-3938,-875,274,-1684,-4090,-2116,-2780,1585,
-2288,-49,3840,-636,-2055,-430,-1567,5364,
-2577,-1042,4155,-2258,-3776,-1913,-1895,5778,
1,553,5871,-639,36,-2258,-2049,2238,
1860,1472,3614,655,3162,-3123,-2687,148,
1998,520,3566,1762,4111,-1340,1946,1825,
-18,-732,1428,-592,1185,-2114,1513,-506,
1087,1239,134,-622,1520,-2760,-1794,-4328,
835,-53,915,2,1089,-798,-3883,-8045,
-1360,-2645,-3343,-2466,-2366,-109,-4184,-8110,
-3785,-4834,-6708,-6064,-5616,-1258,-3426,-6076,
-3788,-4164,-6268,-5937,-5534,-5120,-5759,-5132,
-3096,-3143,-4454,-4218,-4026,-6090,-7554,-6105,
-2454,-2122,-3919,-4071,-2932,-5009,-7158,-3513,
738,1890,-302,1365,3498,-1920,-1528,4735,
4166,5274,9259,7878,9877,4784,6492,11082,
1958,3457,10225,6848,7303,4610,5386,9549,
969,3114,9976,5754,5859,6463,5686,11696,
667,2247,8759,4830,5191,9519,7973,13851,
-276,-106,4231,2142,2061,7940,6811,9326,
-1338,-2891,5173,190,-457,7414,7314,4632,
61,-1463,4224,-276,-1213,11046,8164,2904,
-618,-1563,-1488,-3102,-3671,9504,5368,13,
-2587,-4260,-4379,-4638,-4189,4124,1485,-3302,
-2712,-4711,-4304,-3495,-3230,1268,-2461,-3747,
-1234,-2667,-2017,-1173,-940,1294,-2826,-3523,
428,-359,-1137,-742,413,-2294,-5263,-2491,
-2738,-3067,-4613,-4007,-2587,-7741,-10402,-2295,
-844,-1291,-2629,-1815,-1492,-2104,-7319,172,
2037,1123,-2028,-753,-113,-303,-3171,-544,
26,-396,-1261,-1507,-546,-2011,128,-885,
-2387,-2249,-2939,-1947,-2347,-3363,-1226,-1621,
-2095,-2631,-3751,-2342,-3948,-3326,-3620,-7038,
-631,-1457,260,-498,-2315,-769,-986,-7275,
-406,-228,1851,2246,1392,-788,2447,-3737,
-2291,-1712,1161,1634,378,21,3564,-4341,
